2021-09-06 23:59:42.189373 || 0.001971006393432617 
2021-09-06 23:59:42.263573 || 0.002354145050048828 
2021-09-06 23:59:42.332914 || 0.0021474361419677734 
2021-09-06 23:59:42.404991 || 0.0023124217987060547 
2021-09-06 23:59:42.473697 || 0.002203226089477539 
2021-09-06 23:59:42.544471 || 0.0023016929626464844 
2021-09-06 23:59:42.612099 || 0.0022420883178710938 
2021-09-06 23:59:42.687503 || 0.0022974014282226562 
2021-09-06 23:59:42.758080 || 0.0024242401123046875 
2021-09-06 23:59:42.837200 || 0.0024497509002685547 
2021-09-06 23:59:42.918261 || 0.00214385986328125 
2021-09-06 23:59:43.001702 || 0.00223541259765625 
2021-09-06 23:59:43.084001 || 0.002010822296142578 
2021-09-06 23:59:43.151009 || 0.002346038818359375 
2021-09-06 23:59:43.220762 || 0.002140045166015625 
2021-09-06 23:59:43.293331 || 0.0020346641540527344 
2021-09-06 23:59:43.359040 || 0.002077817916870117 
2021-09-06 23:59:43.432644 || 0.0021970272064208984 
2021-09-06 23:59:43.506421 || 0.002955913543701172 
2021-09-06 23:59:43.579411 || 0.002637147903442383 
2021-09-06 23:59:43.662745 || 0.0023298263549804688 
2021-09-06 23:59:43.734389 || 0.0021910667419433594 
2021-09-06 23:59:43.814881 || 0.0021276473999023438 
2021-09-06 23:59:43.885326 || 0.0022344589233398438 
2021-09-06 23:59:43.957234 || 0.0031523704528808594 
2021-09-06 23:59:44.032949 || 0.0022025108337402344 
2021-09-06 23:59:44.103339 || 0.002094745635986328 
2021-09-06 23:59:44.175024 || 0.0022013187408447266 
2021-09-06 23:59:44.246225 || 0.0025663375854492188 
2021-09-06 23:59:44.310608 || 0.002017974853515625 
2021-09-06 23:59:44.389220 || 0.002655029296875 
2021-09-06 23:59:44.460579 || 0.0035195350646972656 
2021-09-06 23:59:44.522289 || 0.0020143985748291016 
2021-09-06 23:59:44.586985 || 0.0021104812622070312 
2021-09-06 23:59:44.651969 || 0.0022122859954833984 
2021-09-06 23:59:44.722419 || 0.0019080638885498047 
2021-09-06 23:59:44.790533 || 0.0020093917846679688 
2021-09-06 23:59:44.856870 || 0.0021698474884033203 
2021-09-06 23:59:44.923221 || 0.0021982192993164062 
2021-09-06 23:59:44.989742 || 0.002130746841430664 
2021-09-06 23:59:45.073389 || 0.004439353942871094 
2021-09-06 23:59:45.150046 || 0.001966238021850586 
2021-09-06 23:59:45.214070 || 0.0020751953125 
2021-09-06 23:59:45.294411 || 0.002670764923095703 
2021-09-06 23:59:45.377562 || 0.001978158950805664 
2021-09-06 23:59:45.440506 || 0.0020809173583984375 
2021-09-06 23:59:45.504527 || 0.0022363662719726562 
2021-09-06 23:59:45.570773 || 0.0021851062774658203 
2021-09-06 23:59:45.636603 || 0.002171754837036133 
2021-09-06 23:59:45.704057 || 0.0021622180938720703 
2021-09-06 23:59:45.772141 || 0.002461671829223633 
2021-09-06 23:59:45.846293 || 0.001867055892944336 
2021-09-06 23:59:45.907680 || 0.0020301342010498047 
2021-09-06 23:59:45.971558 || 0.0022125244140625 
2021-09-06 23:59:46.036049 || 0.002101898193359375 
2021-09-06 23:59:46.105253 || 0.002350330352783203 
2021-09-06 23:59:46.184020 || 0.003843069076538086 
2021-09-06 23:59:46.315332 || 0.005145549774169922 
2021-09-06 23:59:46.422405 || 0.002820730209350586 
2021-09-06 23:59:46.495046 || 0.00235748291015625 
2021-09-06 23:59:46.573109 || 0.0021390914916992188 
2021-09-06 23:59:46.640814 || 0.002141237258911133 
2021-09-06 23:59:46.709886 || 0.0025599002838134766 
2021-09-06 23:59:46.783894 || 0.002393484115600586 
2021-09-06 23:59:46.864494 || 0.0020720958709716797 
2021-09-06 23:59:46.938025 || 0.001998424530029297 
2021-09-06 23:59:47.002210 || 0.0020918846130371094 
2021-09-06 23:59:47.067520 || 0.0021271705627441406 
2021-09-06 23:59:47.133891 || 0.002319812774658203 
2021-09-06 23:59:47.201975 || 0.0024678707122802734 
2021-09-06 23:59:47.270748 || 0.0022695064544677734 
2021-09-06 23:59:47.344507 || 0.0025548934936523438 
2021-09-06 23:59:47.413791 || 0.002153635025024414 
2021-09-06 23:59:47.496062 || 0.004924297332763672 
2021-09-06 23:59:47.594911 || 0.0035254955291748047 
2021-09-06 23:59:47.676940 || 0.002132892608642578 
2021-09-06 23:59:47.753833 || 0.002523660659790039 
2021-09-06 23:59:47.830394 || 0.002138853073120117 
2021-09-06 23:59:47.901489 || 0.002162456512451172 
2021-09-06 23:59:47.972807 || 0.0022459030151367188 
2021-09-06 23:59:48.050938 || 0.002707242965698242 
2021-09-06 23:59:48.138032 || 0.0032682418823242188 
